序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3164,920476,海能技术,26.9,-0.44,-0.12,28380.0,76728246.87,3.92,27.63,26.57,27.44,27.02,0.71,3.52,94.91,5.32,2291336620.0,2166814987.0,0.0,0.19,50.36,181.68
3165,600162,香江控股,2.24,-0.44,-0.01,794665.0,177273125.0,2.22,2.26,2.21,2.25,2.25,0.44,2.43,-184.45,1.25,7321301393.0,7321301393.0,0.0,0.0,28.74,17.28
3166,002832,比音勒芬,15.92,-0.44,-0.07,43541.0,69408954.14,1.06,16.07,15.9,16.07,15.99,0.87,1.12,10.97,1.75,9085656777.0,6199539081.0,0.0,-0.06,-0.06,-23.86
3167,600127,金健米业,6.84,-0.44,-0.03,90840.0,62304202.0,1.02,6.9,6.83,6.86,6.87,0.74,1.42,262.25,6.46,4389797211.0,4389797211.0,-0.15,0.0,-2.15,1.63
3168,300832,新产业,60.89,-0.44,-0.27,28022.0,171364384.0,2.08,61.87,60.6,61.02,61.16,0.96,0.41,29.78,5.47,47842416819.0,41526819433.0,0.2,0.1,7.58,-12.45
3169,002252,上海莱士,6.68,-0.45,-0.03,292051.0,195415592.3,0.75,6.72,6.67,6.69,6.71,1.16,0.44,22.61,1.36,44341738711.0,44318390608.0,0.15,0.0,-4.57,-7.09
3170,688510,航亚科技,24.29,-0.45,-0.11,23253.0,56381940.0,1.97,24.56,24.08,24.56,24.4,0.63,0.9,51.26,5.39,6276113548.0,6276113548.0,0.25,0.37,2.06,41.06
3171,002909,集泰股份,6.61,-0.45,-0.03,57410.0,37993599.83,1.36,6.67,6.58,6.63,6.64,0.85,1.51,-448.47,2.87,2577900000.0,2514625002.0,0.0,0.0,5.25,35.73
3172,301047,义翘神州,74.69,-0.45,-0.34,12966.0,97403480.5,2.57,76.3,74.37,74.53,75.03,1.53,1.08,61.84,1.72,9085048260.0,8931476582.0,0.07,0.05,7.36,31.38
3173,600757,长江传媒,8.79,-0.45,-0.04,121765.0,106932425.0,1.13,8.85,8.75,8.84,8.83,0.59,1.0,9.31,1.08,10667985900.0,10666639535.0,0.0,0.23,-7.76,-4.04
3174,300885,海昌新材,22.17,-0.45,-0.1,32540.0,72255524.0,1.93,22.38,21.95,22.08,22.27,0.74,1.95,96.84,6.26,5501525406.0,3702784072.0,0.0,0.09,29.72,103.77
3175,001255,博菲电气,33.3,-0.45,-0.15,18875.0,62341071.67,3.5,33.74,32.57,33.15,33.45,1.31,2.4,281.77,3.66,2706757200.0,2615914800.0,0.15,0.3,0.36,17.46
3176,600639,浦东金桥,11.12,-0.45,-0.05,56012.0,62395094.0,1.61,11.25,11.07,11.22,11.17,0.53,0.66,35.6,0.9,12481231370.0,9454632137.0,0.0,-0.09,4.02,3.06
3177,603855,华荣股份,20.06,-0.45,-0.09,19203.0,38514056.0,0.99,20.18,19.98,20.15,20.15,0.99,0.58,17.11,3.4,6770470660.0,6691093240.0,0.0,0.0,-4.11,3.99
3178,600963,岳阳林纸,4.45,-0.45,-0.02,189868.0,84552749.0,1.34,4.48,4.42,4.45,4.47,0.84,1.08,36.19,0.98,7821176950.0,7821176950.0,0.0,0.0,-7.87,-11.88
3179,601500,通用股份,4.43,-0.45,-0.02,105297.0,46763332.0,0.9,4.46,4.42,4.45,4.45,0.78,0.67,54.76,1.16,7040668706.0,7012693256.0,0.0,-0.23,-5.74,-16.89
3180,688366,昊海生科,50.65,-0.45,-0.23,6445.0,32704722.0,1.04,51.08,50.55,50.88,50.88,1.12,0.33,29.0,2.1,11780232462.0,9828726456.0,-0.06,0.0,-5.99,-15.02
3181,603113,金能科技,6.58,-0.45,-0.03,65792.0,43344037.0,1.06,6.63,6.56,6.59,6.61,0.85,0.78,105.6,0.69,5583068253.0,5583068253.0,0.0,0.0,-7.32,24.62
3182,603165,荣晟环保,13.19,-0.45,-0.06,22099.0,29202786.0,2.11,13.43,13.15,13.43,13.25,0.7,0.81,15.63,1.81,3595920030.0,3595920030.0,0.0,0.08,11.12,17.87
3183,605167,利柏特,10.98,-0.45,-0.05,55758.0,61341979.0,1.99,11.1,10.88,11.0,11.03,0.82,1.24,20.28,2.57,4930788600.0,4930788600.0,0.0,0.09,-0.45,15.22
3184,301150,中一科技,39.07,-0.46,-0.18,70986.0,276049032.03,3.72,39.6,38.14,39.01,39.25,0.89,3.19,176.61,2.56,9112431556.0,8696407046.0,0.1,0.05,49.07,136.93
3185,603416,信捷电气,53.7,-0.46,-0.25,20232.0,109245897.0,2.48,54.68,53.34,53.95,53.95,1.2,1.45,35.13,3.2,8438344592.0,7491418500.0,0.06,0.02,-2.36,32.63
3186,600222,太龙药业,6.47,-0.46,-0.03,110765.0,72014467.0,1.69,6.56,6.45,6.51,6.5,0.74,1.93,95.96,2.32,3713044251.0,3713044251.0,0.0,0.0,4.19,27.11
3187,002253,*ST智胜,10.84,-0.46,-0.05,34800.0,37582389.0,1.56,10.89,10.72,10.88,10.89,0.68,1.67,-37.19,2.23,2445786870.0,2258015837.0,0.18,0.09,7.33,-21.56
3188,002204,大连重工,6.54,-0.46,-0.03,482190.0,316133825.0,2.13,6.64,6.5,6.54,6.57,0.63,2.5,19.34,1.63,12631160009.0,12631160009.0,0.0,0.0,2.99,32.66
3189,600744,华银电力,6.56,-0.46,-0.03,401208.0,262846899.0,1.52,6.61,6.51,6.59,6.59,0.79,1.98,32.25,10.46,13324175237.0,13324175237.0,0.15,0.31,-8.64,110.93
3190,603788,宁波高发,17.26,-0.46,-0.08,23063.0,39916505.0,1.73,17.47,17.17,17.35,17.34,0.85,1.03,18.54,1.86,3850103074.0,3850103074.0,0.0,0.23,5.05,31.45
3191,300233,金城医药,17.21,-0.46,-0.08,61291.0,105927554.16,1.91,17.45,17.12,17.31,17.29,0.87,1.65,156.91,1.81,6606481642.0,6397031227.0,-0.06,0.0,-5.75,48.36
3192,603255,鼎际得,34.82,-0.46,-0.16,10557.0,36783455.0,2.17,35.23,34.47,34.91,34.98,0.82,1.74,386.69,2.95,4687178245.0,2112712135.0,-0.23,0.29,14.39,3.38
3193,600368,五洲交通,4.33,-0.46,-0.02,310079.0,134608367.0,1.38,4.37,4.31,4.36,4.35,1.04,1.93,10.28,0.97,6969801205.0,6969801205.0,0.0,-0.23,-1.37,-6.68
3194,300870,欧陆通,209.58,-0.46,-0.96,85608.0,1787922814.18,10.92,221.99,199.0,208.0,210.54,2.2,7.79,86.1,9.22,23023295841.0,23023295841.0,-0.25,-0.06,59.41,98.15
3195,600228,*ST返利,6.37,-0.47,-0.03,114641.0,74271011.0,4.22,6.6,6.33,6.4,6.4,0.77,2.76,-44.49,6.42,2656368841.0,2650156817.0,0.31,0.47,48.14,3.24
3196,600594,益佰制药,4.24,-0.47,-0.02,85725.0,36468084.0,1.41,4.28,4.22,4.25,4.26,0.68,1.08,-84.36,1.36,3357772176.0,3357772176.0,-0.24,-0.24,0.0,19.1
3197,300088,长信科技,6.37,-0.47,-0.03,420470.0,268504932.4,1.25,6.43,6.35,6.38,6.4,0.97,1.69,41.8,1.82,15910562898.0,15832658231.0,-0.16,-0.16,2.08,-1.7
3198,605266,健之佳,21.2,-0.47,-0.1,12612.0,26841105.0,1.46,21.46,21.15,21.21,21.3,0.69,0.82,22.63,1.26,3276310074.0,3276310074.0,0.0,0.09,-3.42,-3.72
3199,301559,中集环科,17.1,-0.47,-0.08,17978.0,30829529.43,0.87,17.23,17.08,17.18,17.18,0.76,2.0,77.29,2.25,10260000000.0,1539000000.0,0.0,0.0,0.18,14.69
3200,002295,精艺股份,12.74,-0.47,-0.06,108624.0,138357805.0,2.27,12.87,12.58,12.7,12.8,0.68,4.34,169.93,2.36,3192847840.0,3188745560.0,0.08,0.31,29.6,99.37
3201,300925,法本信息,23.12,-0.47,-0.11,127907.0,296769166.0,2.2,23.45,22.94,23.31,23.23,1.2,3.66,87.5,4.52,9911750808.0,8081506133.0,0.0,0.09,-4.34,4.05
3202,601108,财通证券,8.49,-0.47,-0.04,388884.0,330835114.0,1.41,8.57,8.45,8.5,8.53,0.92,0.84,18.2,1.09,39425542827.0,39425542827.0,0.0,0.0,2.54,5.33
3203,603357,设计总院,8.55,-0.47,-0.04,55445.0,47527103.0,0.81,8.61,8.54,8.57,8.59,0.7,1.0,13.53,1.26,4792941122.0,4750405299.0,0.12,0.0,-1.72,-1.84
3204,603124,江南新材,92.0,-0.47,-0.43,24857.0,230553914.0,3.62,94.85,91.5,91.72,92.43,1.08,8.51,63.49,7.72,13408558308.0,2688762100.0,0.35,0.27,80.78,804.62
3205,002091,江苏国泰,8.48,-0.47,-0.04,131403.0,111824101.26,1.41,8.58,8.46,8.52,8.52,0.73,0.82,12.67,0.9,13802382324.0,13544753776.0,-0.12,0.0,13.37,20.8
3206,300563,神宇股份,38.25,-0.47,-0.18,48446.0,186525596.9,2.34,38.95,38.05,38.18,38.43,0.93,3.9,96.55,6.31,6863217620.0,4747745869.0,0.0,-0.05,0.92,-30.35
3207,301276,嘉曼服饰,21.28,-0.47,-0.1,10637.0,22727322.97,2.1,21.63,21.18,21.2,21.38,0.91,2.31,30.63,1.32,2757888000.0,980244176.0,-0.05,0.05,-1.48,30.07
3208,300022,吉峰科技,8.55,-0.47,-0.04,86048.0,73755696.0,1.51,8.65,8.52,8.61,8.59,0.71,1.74,-433.27,7.95,4225755249.0,4225661627.0,0.12,0.23,1.18,59.22
3209,002165,红 宝 丽,8.5,-0.47,-0.04,160882.0,136814901.9,1.05,8.55,8.46,8.47,8.54,0.55,2.21,125.12,3.06,6249793615.0,6184850716.0,0.0,0.0,-7.31,100.47
3210,600676,交运股份,6.39,-0.47,-0.03,148896.0,95380662.0,1.4,6.46,6.37,6.44,6.42,0.33,1.45,-53.49,1.29,6572069912.0,6572069912.0,-0.16,0.0,27.04,41.69
3211,000623,吉林敖东,20.79,-0.48,-0.1,131734.0,273605010.51,1.29,20.93,20.66,20.87,20.89,0.91,1.11,9.7,0.84,24862665096.0,24761376340.0,0.19,0.19,7.66,23.9
3212,601872,招商轮船,8.26,-0.48,-0.04,619344.0,515080998.0,2.53,8.42,8.21,8.36,8.3,0.91,0.77,15.7,1.65,66695688027.0,66695688027.0,0.0,0.0,35.63,33.66
3213,600794,保税科技,4.17,-0.48,-0.02,154869.0,64563325.0,1.19,4.2,4.15,4.16,4.19,0.97,1.29,64.04,1.91,5004634495.0,5004634495.0,0.24,0.24,-10.13,15.83
3214,300699,光威复材,28.86,-0.48,-0.14,87509.0,252254563.22,1.34,29.04,28.65,28.78,29.0,0.9,1.07,43.37,4.34,23992818720.0,23706846394.0,0.07,-0.03,-9.81,-15.49
3215,605050,福然德,14.37,-0.48,-0.07,67777.0,97552966.0,1.52,14.53,14.31,14.43,14.44,0.52,1.38,23.09,1.66,7081955331.0,7081955331.0,0.07,0.14,-12.96,53.69
3216,301030,仕净科技,14.54,-0.48,-0.07,39597.0,57653300.42,1.37,14.68,14.48,14.58,14.61,0.91,1.96,-9.79,3.5,2942653618.0,2938617023.0,-0.14,0.0,-22.54,-39.77
3217,601901,方正证券,8.22,-0.48,-0.04,975897.0,802027760.0,0.97,8.27,8.19,8.26,8.26,1.01,1.19,14.19,1.36,67667873467.0,67667873467.0,0.12,0.12,-1.32,0.12
3218,603062,麦加芯彩,49.6,-0.48,-0.24,12740.0,63302240.0,1.65,50.11,49.29,49.84,49.84,0.53,3.36,24.29,2.62,5356800000.0,1879165440.0,0.0,0.06,5.69,44.78
3219,300540,蜀道装备,18.7,-0.48,-0.09,47768.0,89703467.8,2.98,19.11,18.55,18.81,18.79,1.12,2.31,165.69,3.89,4292755357.0,3865798715.0,0.16,0.05,9.81,6.98
3220,600916,中国黄金,8.35,-0.48,-0.04,207618.0,173611760.0,1.07,8.41,8.32,8.37,8.39,0.75,1.24,22.0,1.95,14028000000.0,14028000000.0,-0.12,-0.12,1.33,0.97
3221,002695,煌上煌,12.38,-0.48,-0.06,51387.0,63755561.35,1.37,12.49,12.32,12.44,12.44,0.61,1.0,51.43,2.47,6927672216.0,6331813940.0,0.0,-0.08,-4.25,47.03
3222,002966,苏州银行,8.28,-0.48,-0.04,380577.0,315617222.26,1.32,8.37,8.26,8.34,8.32,1.02,0.87,5.91,0.75,37017081451.0,36400710079.0,0.0,-0.12,-4.83,4.68
3223,600653,申华控股,2.08,-0.48,-0.01,246627.0,51442155.0,1.91,2.11,2.07,2.09,2.09,0.54,1.27,-34.13,5.32,4048471059.0,4048471059.0,0.0,0.0,7.22,-2.8
3224,600584,长电科技,41.89,-0.48,-0.2,957682.0,4048035501.0,3.16,42.93,41.6,42.02,42.09,1.34,5.35,58.95,2.66,74958576337.0,74958576337.0,0.0,0.02,19.75,2.9
3225,688696,极米科技,106.39,-0.48,-0.51,7845.0,83907001.0,1.37,107.65,106.19,107.48,106.9,1.11,1.12,42.0,2.57,7447300000.0,7447300000.0,-0.26,0.0,1.71,8.54
3226,300355,蒙草生态,4.15,-0.48,-0.02,214335.0,89376529.0,1.2,4.19,4.14,4.16,4.17,0.77,1.65,67.15,1.55,6657604636.0,5388646176.0,0.0,-0.24,-5.25,-19.1
3227,300440,运达科技,14.41,-0.48,-0.07,153504.0,219686328.01,3.25,14.53,14.06,14.41,14.48,1.11,3.47,119.74,3.93,6396867026.0,6372441572.0,0.0,0.07,24.22,83.33
3228,300029,*ST天龙,6.16,-0.48,-0.03,38625.0,23883060.0,3.39,6.32,6.11,6.22,6.19,0.84,1.93,-63.22,-70.14,1235120040.0,1234219140.0,-0.32,-0.32,18.01,23.45
3229,002442,龙星科技,6.28,-0.48,-0.03,72041.0,45308997.25,1.74,6.34,6.23,6.27,6.31,1.24,1.46,32.69,1.74,3160654104.0,3101435745.0,0.16,0.32,-7.78,6.62
3230,002043,兔 宝 宝,12.28,-0.49,-0.06,68471.0,84384803.85,2.19,12.47,12.2,12.31,12.34,0.46,0.93,12.14,3.17,10189385014.0,9039575151.0,0.0,0.16,24.04,8.77
3231,002849,威星智能,14.2,-0.49,-0.07,51158.0,72770043.4,1.82,14.38,14.12,14.23,14.27,1.24,2.64,32.82,2.29,3133003027.0,2748655944.0,0.0,0.0,-7.91,-20.13
3232,000881,中广核技,8.13,-0.49,-0.04,160244.0,130380538.4,1.96,8.21,8.05,8.09,8.17,0.95,1.9,-38.5,1.5,7686311876.0,6842133692.0,0.0,0.0,1.25,10.91
3233,002094,青岛金王,8.16,-0.49,-0.04,513539.0,421319644.42,3.78,8.36,8.05,8.09,8.2,1.17,7.44,62.52,3.65,5637724000.0,5634100960.0,-0.12,0.12,-10.33,48.36
3234,000665,湖北广电,6.04,-0.49,-0.03,409384.0,247913069.91,1.48,6.11,6.02,6.08,6.07,0.3,3.6,-13.29,1.71,6868382950.0,6868203471.0,-0.17,0.17,8.63,31.3
3235,600765,中航重机,16.17,-0.49,-0.08,146376.0,238139889.0,1.42,16.37,16.14,16.21,16.25,1.05,0.94,25.89,1.78,25475708114.0,25296964934.0,-0.06,-0.06,-7.71,-20.54
3236,000862,银星能源,6.08,-0.49,-0.03,248097.0,150336787.45,2.13,6.12,5.99,6.11,6.11,1.13,3.95,17.63,1.24,5581164552.0,3818039895.0,0.0,0.0,6.67,23.08
3237,600901,江苏金租,6.08,-0.49,-0.03,213849.0,130659851.0,1.64,6.18,6.08,6.1,6.11,0.55,0.37,10.8,1.41,35217668959.0,35205950780.0,-0.16,0.0,2.7,22.83
3238,301390,经纬股份,36.29,-0.49,-0.18,5529.0,20122607.84,1.7,36.66,36.04,36.37,36.47,0.85,1.8,104.1,2.28,2177400000.0,1113229137.0,0.08,-0.11,-4.75,8.1
3239,600513,联环药业,20.49,-0.49,-0.1,307815.0,631700751.0,3.74,20.97,20.2,20.41,20.59,1.01,10.78,-125.11,4.38,5848998972.0,5848998972.0,-0.49,-0.1,14.15,108.66
3240,001311,多利科技,24.21,-0.49,-0.12,41416.0,100713096.39,3.49,24.8,23.95,24.26,24.33,1.16,5.25,29.42,1.64,7517430976.0,1908877856.0,-0.04,0.04,8.08,25.31
3241,300700,岱勒新材,12.11,-0.49,-0.06,63897.0,77629100.02,2.71,12.33,12.0,12.08,12.17,0.95,2.37,-37.34,5.54,4796117339.0,3265189618.0,0.0,0.0,9.39,37.93
3242,002912,中新赛克,30.44,-0.49,-0.15,78295.0,237661581.8,3.17,30.89,29.92,30.47,30.59,0.76,4.83,-366.7,3.18,5197690880.0,4938038015.0,-0.07,-0.03,11.99,19.89
3243,000159,国际实业,6.14,-0.49,-0.03,145657.0,89586101.22,1.3,6.19,6.11,6.13,6.17,0.65,3.03,59.58,1.44,2951411997.0,2951331410.0,0.16,0.16,5.5,2.33
3244,300121,阳谷华泰,15.86,-0.5,-0.08,159427.0,251566133.76,3.51,16.06,15.5,15.8,15.94,0.73,3.71,33.14,2.02,7061366547.0,6810281351.0,0.13,0.0,6.66,33.5
3245,600383,金地集团,3.96,-0.5,-0.02,573602.0,227526900.0,1.51,4.0,3.94,3.98,3.98,0.63,1.27,-2.41,0.32,17877750945.0,17877750945.0,0.0,0.25,-2.22,-9.59
3246,000882,华联股份,1.99,-0.5,-0.01,779807.0,155051567.95,2.0,2.01,1.97,2.0,2.0,0.75,2.85,-119.41,0.79,5447330375.0,5443673389.0,-0.5,0.0,0.51,-4.33
3247,920106,林泰新材,85.57,-0.5,-0.43,3671.0,31479806.68,1.6,86.49,85.11,86.3,86.0,0.97,1.25,31.78,9.4,4777244745.0,2505070307.0,0.48,0.48,-12.91,101.67
3248,300394,天孚通信,189.11,-0.5,-0.95,386425.0,7370174644.26,7.31,197.9,184.0,185.57,190.06,0.83,4.98,81.75,31.37,147017119147.0,146721444716.0,0.01,0.01,114.17,193.65
3249,600310,广西能源,3.99,-0.5,-0.02,125511.0,50182840.0,1.25,4.03,3.98,4.02,4.01,0.55,0.86,56.07,1.92,5848185781.0,5848185781.0,0.25,0.25,-4.09,-11.92
3250,688569,铁科轨道,21.76,-0.5,-0.11,7824.0,17078724.0,1.1,21.96,21.72,21.86,21.87,0.57,0.37,34.25,1.61,4584107392.0,4584107392.0,-0.14,0.05,0.6,4.21
3251,600787,中储股份,5.93,-0.5,-0.03,235020.0,139801256.0,1.17,5.99,5.92,5.95,5.96,0.71,1.08,15.5,0.93,12868571921.0,12868571921.0,-0.17,0.0,-1.0,-6.02
3252,600455,博通股份,28.11,-0.5,-0.14,13686.0,38672426.0,1.56,28.45,28.01,28.25,28.25,0.65,2.19,45.73,5.31,1755694380.0,1755694380.0,-0.04,0.07,-0.32,36.06
3253,000963,华东医药,39.73,-0.5,-0.2,100155.0,401300694.39,2.63,40.62,39.57,40.05,39.93,1.69,0.57,19.02,2.89,69687256237.0,69604387602.0,0.0,0.18,-8.69,18.0
3254,301596,瑞迪智驱,82.05,-0.5,-0.41,7833.0,64676598.2,1.89,83.36,81.8,82.46,82.46,1.04,2.5,59.88,7.46,6331412865.0,2569528097.0,-0.05,-0.04,-5.03,16.17
3255,300416,苏试试验,15.94,-0.5,-0.08,148214.0,236127238.28,1.31,16.06,15.85,16.06,16.02,0.96,2.93,38.76,3.04,8106252028.0,8051986497.0,-0.06,0.0,7.92,37.3
3256,002573,清新环境,4.02,-0.5,-0.02,73012.0,29467437.06,1.24,4.07,4.02,4.04,4.04,0.51,0.52,218.53,0.96,5689373658.0,5679244866.0,-0.25,-0.25,-2.19,1.01
3257,920392,佳合科技,33.79,-0.5,-0.17,5090.0,17109493.69,3.47,34.49,33.31,34.49,33.96,0.58,1.4,117.48,7.63,2574966950.0,1229614721.0,0.54,-0.03,-0.32,146.82
3258,000608,*ST阳光,2.01,-0.5,-0.01,124907.0,25458291.0,3.47,2.08,2.01,2.02,2.02,1.21,1.68,-19.23,0.66,1507325751.0,1498309394.0,0.0,-0.5,9.84,-10.67
3259,600248,陕建股份,3.93,-0.51,-0.02,163130.0,64318868.0,1.01,3.97,3.93,3.96,3.95,0.71,0.44,6.98,0.53,14697159674.0,14563555394.0,-0.25,-0.25,-1.01,-10.48
3260,001210,金房能源,17.41,-0.51,-0.09,20283.0,35495291.68,2.29,17.71,17.31,17.41,17.5,0.65,2.13,22.8,2.1,2730108689.0,1659156321.0,0.0,-0.06,18.92,53.26
3261,603050,科林电气,19.61,-0.51,-0.1,60990.0,119918888.0,3.15,20.06,19.44,19.75,19.71,0.56,1.51,27.29,4.32,7909089375.0,7909089375.0,0.15,0.46,17.71,42.0
3262,601998,中信银行,7.8,-0.51,-0.04,499015.0,388236150.0,2.17,7.88,7.71,7.85,7.84,0.72,0.12,5.95,0.61,434032265659.0,317951394439.0,0.0,0.13,-4.65,14.54
3263,002996,顺博合金,7.81,-0.51,-0.04,99802.0,78468321.9,2.17,7.93,7.76,7.92,7.85,0.76,2.4,14.8,1.66,5228299698.0,3252582465.0,-0.26,-0.13,1.56,18.51
3264,000995,皇台酒业,13.74,-0.51,-0.07,33435.0,46126240.84,1.45,13.9,13.7,13.7,13.81,0.82,1.88,-256.19,16.53,2437585920.0,2437585920.0,0.0,-0.07,-9.72,-16.73
3265,600707,彩虹股份,5.86,-0.51,-0.03,109603.0,64327838.0,0.68,5.89,5.85,5.88,5.89,0.74,0.31,23.28,0.96,21027963830.0,21023744630.0,0.0,0.0,-7.72,-28.71
3266,000766,通化金马,25.21,-0.51,-0.13,113896.0,287876012.77,1.82,25.49,25.03,25.25,25.34,0.64,1.18,732.03,10.59,24365331563.0,24353053638.0,0.16,0.32,7.41,60.57
3267,600328,中盐化工,7.74,-0.51,-0.04,94291.0,73205599.0,0.9,7.8,7.73,7.79,7.78,0.71,0.64,107.65,0.95,11349235785.0,11349235785.0,0.0,0.0,-5.49,-0.13
3268,300735,光弘科技,29.17,-0.51,-0.15,105296.0,307690484.14,1.81,29.45,28.92,29.12,29.32,0.93,1.39,84.39,4.53,22386828298.0,22093862087.0,0.03,0.0,13.19,5.16
3269,002797,第一创业,7.86,-0.51,-0.04,554814.0,436814684.34,1.01,7.92,7.84,7.88,7.9,0.83,1.32,34.02,1.94,33030864000.0,33030864000.0,0.13,0.13,2.21,-5.07
3270,600887,伊利股份,27.27,-0.51,-0.14,305259.0,833796923.0,0.91,27.48,27.23,27.42,27.41,0.95,0.49,11.98,3.24,172492585389.0,171635463492.0,0.07,0.07,-1.66,-5.84
3271,603018,华设集团,7.81,-0.51,-0.04,55775.0,43713308.0,0.89,7.87,7.8,7.82,7.85,0.76,0.82,26.43,1.03,5340449907.0,5340449907.0,-0.26,-0.13,-8.23,-3.7
3272,300973,立高食品,40.66,-0.51,-0.21,20001.0,81572098.86,2.1,41.28,40.42,40.87,40.87,0.75,1.72,20.84,2.81,6885385177.0,4737957772.0,0.02,-0.05,-11.4,5.5
3273,003022,联泓新科,19.7,-0.51,-0.1,72548.0,143855443.0,1.46,19.99,19.7,19.76,19.8,0.79,0.54,84.91,3.57,26310689600.0,26288306953.0,0.0,-0.1,19.68,43.69
3274,603279,景津装备,15.47,-0.51,-0.08,33468.0,51849639.0,0.77,15.56,15.44,15.56,15.55,1.27,0.58,13.6,1.93,8917789790.0,8916490310.0,-0.13,0.0,-2.64,-11.5
3275,002424,贵州百灵,5.89,-0.51,-0.03,253867.0,149504213.2,1.52,5.94,5.85,5.89,5.92,0.64,2.09,108.67,2.52,8231854576.0,7145833476.0,0.0,0.17,9.89,52.99
3276,300947,德必集团,19.63,-0.51,-0.1,17234.0,33915737.75,1.77,19.85,19.5,19.71,19.73,0.7,1.14,221.49,2.37,2966832972.0,2965655860.0,0.0,0.0,-19.22,23.69
3277,600419,天润乳业,9.76,-0.51,-0.05,61124.0,59626695.0,0.82,9.81,9.73,9.8,9.81,0.6,1.94,-217.58,1.3,3079385281.0,3079385281.0,0.0,0.1,-12.86,5.06
3278,603258,电魂网络,19.41,-0.51,-0.1,16647.0,32399340.0,1.23,19.6,19.36,19.53,19.51,0.72,0.69,-253.48,2.16,4734034947.0,4682642120.0,0.1,0.1,-15.35,-2.41
3279,000692,惠天热电,3.85,-0.52,-0.02,197019.0,76037481.8,2.07,3.91,3.83,3.89,3.87,0.34,3.7,-4.86,-15.89,2051406958.0,2051406958.0,-0.26,0.0,4.34,10.32
3280,600655,豫园股份,5.78,-0.52,-0.03,78003.0,45147829.0,0.69,5.81,5.77,5.81,5.81,0.54,0.2,179.09,0.64,22498408818.0,22483311458.0,-0.17,0.0,-1.03,-7.37
3281,600657,信达地产,3.8,-0.52,-0.02,110623.0,42058375.0,0.79,3.82,3.79,3.81,3.82,0.4,0.39,-1.47,0.54,10837138661.0,10837138661.0,0.0,0.0,-3.55,-8.65
3282,002777,久远银海,18.96,-0.52,-0.1,61508.0,117060534.48,1.15,19.13,18.91,19.05,19.06,1.01,1.52,135.67,4.68,7740060480.0,7669537869.0,0.0,0.0,-0.89,11.07
3283,301220,亚香股份,40.09,-0.52,-0.21,10904.0,44017414.45,2.16,40.83,39.96,40.4,40.3,1.06,1.66,20.55,2.6,4520982976.0,2628847789.0,0.05,0.05,-12.12,51.97
3284,002864,盘龙药业,30.88,-0.52,-0.16,19627.0,60906566.44,1.22,31.24,30.86,30.98,31.04,0.47,2.65,27.41,1.95,3281956045.0,2291009681.0,0.0,-0.06,2.76,2.9
3285,920346,威贸电子,26.73,-0.52,-0.14,8896.0,23876902.85,2.23,27.1,26.5,27.0,26.87,0.91,1.99,44.12,4.77,2156512328.0,1192791982.0,0.04,0.07,-9.94,16.72
3286,002889,东方嘉盛,15.18,-0.52,-0.08,22169.0,33684411.38,1.38,15.3,15.09,15.21,15.26,0.62,0.88,30.4,2.29,5732992225.0,3814499515.0,0.0,0.13,-6.12,6.15
3287,600529,山东药玻,21.18,-0.52,-0.11,52469.0,111173989.0,0.75,21.26,21.1,21.1,21.29,1.11,0.79,19.43,1.72,14055346913.0,14055346913.0,0.05,0.0,-7.43,-15.85
3288,002960,青鸟消防,11.58,-0.52,-0.06,116856.0,135826568.61,1.63,11.71,11.52,11.65,11.64,0.82,1.56,31.94,1.64,10130164059.0,8652321726.0,-0.09,0.0,9.87,21.13
3289,301408,华人健康,13.4,-0.52,-0.07,51998.0,69620037.64,1.19,13.46,13.3,13.45,13.47,1.13,3.49,25.65,2.56,5360134000.0,1998895460.0,0.15,0.0,-7.27,22.6
3290,600182,S佳通,15.43,-0.52,-0.08,27702.0,42669759.0,1.48,15.52,15.29,15.4,15.51,1.4,1.63,32.33,4.65,5246200000.0,2623100000.0,-0.19,-0.13,-5.74,-5.45
3291,600338,西藏珠峰,13.37,-0.52,-0.07,600123.0,809791818.0,3.13,13.72,13.3,13.46,13.44,1.34,6.56,21.0,2.81,12222989946.0,12222989946.0,-0.07,0.07,8.96,25.89
3292,300978,东箭科技,11.41,-0.52,-0.06,41003.0,46968947.0,1.57,11.54,11.36,11.45,11.47,0.75,2.14,28.76,3.02,4823038252.0,2181813137.0,0.0,0.18,-1.38,8.25
3293,002882,金龙羽,30.58,-0.52,-0.16,69163.0,211217658.0,2.02,30.89,30.27,30.44,30.74,0.96,2.8,94.56,6.25,13238082000.0,7545222047.0,0.0,0.13,-12.7,93.79
3294,601006,大秦铁路,5.79,-0.52,-0.03,888106.0,515301993.0,0.69,5.83,5.79,5.82,5.82,0.76,0.44,14.17,0.71,116652158976.0,116652158976.0,-0.34,0.0,-11.6,-11.74
3295,601169,北京银行,5.76,-0.52,-0.03,2055731.0,1183860664.0,1.73,5.82,5.72,5.8,5.79,0.83,0.97,4.05,0.44,121783589407.0,121783589407.0,0.17,0.0,-12.59,-1.2
3296,920195,三祥科技,19.21,-0.52,-0.1,15166.0,29170843.96,2.85,19.56,19.01,19.49,19.31,0.93,2.14,17.64,2.36,1883156300.0,1359280102.0,0.05,0.31,4.29,78.2
